30400.0,0.0,8277991424,1084407808,10434699264,1031393280
30400.0,0.0,8277991424,1084407808,10434699264,1031393280
30400.0,0.0,8277991424,1084407808,10434699264,1031393280
30400.0,0.0,8277991424,1084407808,10434699264,1031393280
30400.0,0.0,8277991424,1084407808,10434699264,1031393280
30400.0,0.0,8277991424,1084407808,10434699264,1031393280
30400.0,0.0,8277991424,1086504960,10434699264,1031393280
30400.0,0.0,8277991424,1086488576,10434699264,1031393280
30400.0,0.0,8277991424,1086488576,10434699264,1031393280
30400.0,0.0,8277991424,1086488576,10434699264,1031393280
30400.0,0.0,8277991424,1086488576,10434699264,1031393280
30400.0,0.0,8277991424,1086488576,10434699264,1031393280
30400.0,0.0,8277991424,1086488576,10434699264,1031393280
30400.0,0.0,8277991424,1086488576,10434699264,1031393280
30400.0,0.0,8277991424,1086488576,10434699264,1031393280
30400.0,0.0,8277991424,1086488576,10434699264,1031393280
30400.0,0.0,8277991424,1086488576,10434699264,1031393280
30400.0,0.0,8277991424,1086488576,10434699264,1031393280
30400.0,0.0,8277991424,1086488576,10434699264,1031393280
30400.0,345.8,8277991424,1086488576,10434699264,1031393280
30400.0,0.0,8277991424,1086488576,10434699264,1031393280
30400.0,0.0,8277991424,1086488576,10434699264,1031393280
30400.0,0.0,8277991424,1086488576,10434699264,1031393280
30400.0,0.0,8277991424,1086488576,10434699264,1031393280
30400.0,0.0,8277991424,1085988864,10434699264,1031393280
30400.0,345.8,8277991424,1086107648,10434699264,1031393280
30400.0,0.0,8277991424,1086107648,10434699264,1031393280
30400.0,0.0,8277991424,1086107648,10434699264,1031393280
30400.0,0.0,8277991424,1086107648,10434699264,1031393280
30400.0,0.0,8277991424,1081786368,10434699264,1031393280
30400.0,0.0,8277991424,1081786368,10434699264,1031393280
30400.0,0.0,8277991424,1081786368,10434699264,1031393280
30400.0,345.8,8277991424,1081786368,10434699264,1031393280
30400.0,0.0,8277991424,1081786368,10434699264,1031393280
30400.0,0.0,8277991424,1081786368,10434699264,1031393280
30400.0,0.0,8277991424,1081765888,10434699264,1031393280
30400.0,0.0,8277991424,1081622528,10434699264,1031393280
30400.0,0.0,8277991424,1082621952,10434699264,1031393280
30400.0,0.0,8277991424,1083113472,10434699264,1031393280
30400.0,0.0,8277991424,1085161472,10434699264,1031393280
30400.0,0.0,8277991424,1085157376,10434699264,1031393280
30400.0,0.0,8277991424,1085157376,10434699264,1031393280
30400.0,4221.8,8277991424,1085173760,10434699264,1031393280
30400.0,0.0,8277991424,1084592128,10434699264,1031393280
30400.0,0.0,8277991424,1084592128,10434699264,1031393280
30400.0,0.0,8277991424,1084559360,10434699264,1031393280
30400.0,345.8,8277991424,1084653568,10434699264,1031393280
30400.0,0.0,8277991424,1084653568,10434699264,1031393280
30400.0,0.0,8277991424,1084653568,10434699264,1031393280
30400.0,0.0,8277991424,1084526592,10434699264,1031393280
30400.0,0.0,8277991424,1082429440,10434699264,1031393280
30400.0,0.0,8277991424,1082429440,10434699264,1031393280
30400.0,345.8,8277991424,1082445824,10434699264,1031393280
30400.0,0.0,8277991424,1082445824,10434699264,1031393280
30400.0,0.0,8277991424,1082445824,10434699264,1031393280
30400.0,0.0,8277991424,1082429440,10434699264,1031393280
30400.0,345.8,8277991424,1084207104,10434699264,1031393280
30400.0,0.0,8277991424,1084473344,10434699264,1031393280
30400.0,0.0,8277991424,1084473344,10434699264,1031393280
30400.0,0.0,8277991424,1084473344,10434699264,1031393280
